YYYY,MM,DD,Latitude,Longitude,AOD1,AOD3,STD3,Time
2019,1,15,38.762,9.058,0.1,0.172,0.086,1
2019,1,17,38.762,9.058,-1.0,0.269,0.078,1
2019,1,18,38.762,9.058,0.13,0.078,0.047,1
2019,1,19,38.762,9.058,-1.0,0.33,-1.0,1
2019,1,20,38.762,9.058,-1.0,0.11,0.049,1
2019,1,22,38.762,9.058,0.11,0.123,0.08800000000000001,1
2019,1,24,38.762,9.058,0.15,0.227,0.113,1
2019,1,25,38.762,9.058,-1.0,0.086,-1.0,1
2019,1,26,38.762,9.058,-1.0,0.365,-1.0,1
2019,1,27,38.762,9.058,-1.0,0.098,-1.0,1
2019,1,29,38.762,9.058,0.16,0.118,0.042,1
2019,2,3,38.762,9.058,0.09,0.068,0.023,1
2019,2,4,38.762,9.058,-1.0,0.341,-1.0,1
2019,2,5,38.762,9.058,0.08,0.115,0.046,1
2019,2,6,38.762,9.058,-1.0,0.174,-1.0,1
2019,2,7,38.762,9.058,-1.0,0.247,0.084,1
2019,2,9,38.762,9.058,-1.0,0.35600000000000004,0.104,1
2019,2,10,38.762,9.058,-1.0,0.033,-1.0,1
2019,2,11,38.762,9.058,-1.0,0.44,-1.0,1
2019,2,28,38.762,9.058,-1.0,0.053,-1.0,1
2019,3,10,38.762,9.058,-1.0,0.08,0.106,1
2019,3,11,38.762,9.058,-1.0,0.159,0.11,1
2019,3,15,38.762,9.058,-1.0,0.066,-1.0,1
2019,3,18,38.762,9.058,-1.0,0.053,-1.0,1
2019,3,20,38.762,9.058,0.03,0.109,0.095,1
2019,3,24,38.762,9.058,-1.0,0.198,-1.0,1
2019,3,25,38.762,9.058,-1.0,0.093,0.041,1
2019,4,5,38.762,9.058,-1.0,0.219,0.07,1
2019,4,14,38.762,9.058,-1.0,0.152,-1.0,1
