YYYY,MM,DD,Latitude,Longitude,AOD1,AOD3,STD3
2009,3,4,77.05,28.590999999999998,0.79,0.705,0.122
2009,3,5,77.05,28.590999999999998,0.95,0.889,0.127
2009,3,7,77.05,28.590999999999998,0.39,0.414,0.061
2009,3,8,77.05,28.590999999999998,-1.0,0.379,0.044000000000000004
2009,3,9,77.05,28.590999999999998,0.29,0.278,0.11900000000000001
2009,3,10,77.05,28.590999999999998,-1.0,0.66,0.114
2009,3,11,77.05,28.590999999999998,-1.0,0.292,0.054000000000000006
2009,3,12,77.05,28.590999999999998,0.3,0.253,0.077
2009,3,13,77.05,28.590999999999998,-1.0,0.4,0.087
2009,3,14,77.05,28.590999999999998,0.46,0.507,0.12
2009,3,15,77.05,28.590999999999998,-1.0,0.738,0.091
2009,3,16,77.05,28.590999999999998,0.62,0.611,0.217
2009,3,17,77.05,28.590999999999998,-1.0,0.785,0.12
2009,3,18,77.05,28.590999999999998,-1.0,0.6559999999999999,0.182
2009,3,19,77.05,28.590999999999998,-1.0,0.711,0.126
2009,3,21,77.05,28.590999999999998,0.52,0.47,0.087
2009,3,23,77.05,28.590999999999998,0.56,0.49,0.13699999999999998
2009,3,24,77.05,28.590999999999998,-1.0,0.79,-1.0
2009,3,25,77.05,28.590999999999998,-1.0,1.035,0.305
2009,3,26,77.05,28.590999999999998,-1.0,0.5710000000000001,0.059000000000000004
2009,3,28,77.05,28.590999999999998,-1.0,0.618,0.063
2009,3,30,77.05,28.590999999999998,-1.0,0.519,0.253
2009,3,31,77.05,28.590999999999998,-1.0,0.22,0.027000000000000003
2009,4,5,77.05,28.590999999999998,-1.0,0.331,-1.0
2009,4,8,77.05,28.590999999999998,-1.0,0.32799999999999996,0.08800000000000001
2009,4,9,77.05,28.590999999999998,-1.0,0.547,-1.0
2009,4,11,77.05,28.590999999999998,-1.0,0.233,0.07
2009,4,12,77.05,28.590999999999998,-1.0,0.536,0.05
2009,4,13,77.05,28.590999999999998,-1.0,0.429,0.057
2009,4,14,77.05,28.590999999999998,-1.0,0.37,0.001
2009,4,15,77.05,28.590999999999998,0.36,0.45799999999999996,0.107
2009,4,16,77.05,28.590999999999998,-1.0,0.467,0.017
2009,4,17,77.05,28.590999999999998,-1.0,0.442,0.136
2009,4,18,77.05,28.590999999999998,-1.0,0.27899999999999997,0.024
2009,4,19,77.05,28.590999999999998,-1.0,0.5479999999999999,0.098
2009,4,20,77.05,28.590999999999998,-1.0,0.54,0.09300000000000001
2009,4,21,77.05,28.590999999999998,0.52,0.493,0.07
2009,4,22,77.05,28.590999999999998,0.55,0.5920000000000001,0.11599999999999999
2009,4,24,77.05,28.590999999999998,-1.0,0.47100000000000003,0.22699999999999998
2009,4,25,77.05,28.590999999999998,-1.0,0.28,0.034
2009,4,26,77.05,28.590999999999998,-1.0,0.42100000000000004,0.145
2009,4,27,77.05,28.590999999999998,-1.0,0.483,0.10800000000000001
2009,4,29,77.05,28.590999999999998,-1.0,0.716,0.096
2009,4,30,77.05,28.590999999999998,-1.0,0.607,0.036000000000000004
2009,5,1,77.05,28.590999999999998,-1.0,0.46,0.061
2009,5,3,77.05,28.590999999999998,-1.0,0.581,0.033
2009,5,4,77.05,28.590999999999998,-1.0,0.738,0.039
2009,5,5,77.05,28.590999999999998,-1.0,0.63,0.057
2009,5,6,77.05,28.590999999999998,-1.0,0.524,0.064
2009,5,7,77.05,28.590999999999998,0.43,0.423,0.015
2009,5,8,77.05,28.590999999999998,0.58,0.52,0.054000000000000006
2009,5,10,77.05,28.590999999999998,1.15,0.7759999999999999,0.223
2009,5,11,77.05,28.590999999999998,-1.0,0.523,-1.0
2009,5,12,77.05,28.590999999999998,-1.0,0.384,0.038
2009,5,13,77.05,28.590999999999998,-1.0,0.59,0.105
2009,5,14,77.05,28.590999999999998,-1.0,0.461,0.034
2009,5,15,77.05,28.590999999999998,-1.0,0.58,0.059000000000000004
2009,5,16,77.05,28.590999999999998,-1.0,0.43799999999999994,0.05
2009,5,17,77.05,28.590999999999998,-1.0,0.506,0.08
2009,5,18,77.05,28.590999999999998,-1.0,0.41100000000000003,0.054000000000000006
2009,5,19,77.05,28.590999999999998,-1.0,0.34299999999999997,0.044000000000000004
2009,5,20,77.05,28.590999999999998,-1.0,0.7290000000000001,0.098
2009,5,21,77.05,28.590999999999998,-1.0,0.904,0.102
2009,5,22,77.05,28.590999999999998,-1.0,0.662,0.085
2009,5,23,77.05,28.590999999999998,0.52,0.521,0.076
2009,5,24,77.05,28.590999999999998,-1.0,0.47700000000000004,0.141
2009,5,26,77.05,28.590999999999998,-1.0,0.47,0.008
2009,5,27,77.05,28.590999999999998,-1.0,0.43,-1.0
2009,5,28,77.05,28.590999999999998,0.58,0.555,0.10099999999999999
2009,5,29,77.05,28.590999999999998,-1.0,0.621,0.083
2009,5,31,77.05,28.590999999999998,-1.0,0.9229999999999999,0.154
2009,6,2,77.05,28.590999999999998,-1.0,0.725,0.18899999999999997
2009,6,3,77.05,28.590999999999998,-1.0,0.617,-1.0
2009,6,5,77.05,28.590999999999998,-1.0,1.1179999999999999,0.20199999999999999
2009,6,6,77.05,28.590999999999998,-1.0,0.6809999999999999,0.078
2009,6,7,77.05,28.590999999999998,0.22,0.249,0.075
2009,6,8,77.05,28.590999999999998,0.28,0.28800000000000003,0.023
2009,6,9,77.05,28.590999999999998,0.16,0.28300000000000003,0.138
2009,6,11,77.05,28.590999999999998,0.15,0.44799999999999995,0.17800000000000002
2009,6,13,77.05,28.590999999999998,0.49,0.7090000000000001,0.192
2009,6,15,77.05,28.590999999999998,-1.0,0.607,-1.0
2009,6,16,77.05,28.590999999999998,-1.0,0.337,0.163
2009,6,17,77.05,28.590999999999998,-1.0,0.401,0.042
2009,6,18,77.05,28.590999999999998,-1.0,0.34700000000000003,0.212
2009,6,19,77.05,28.590999999999998,-1.0,0.6,0.05
2009,6,21,77.05,28.590999999999998,-1.0,0.35200000000000004,0.11
2009,6,22,77.05,28.590999999999998,-1.0,0.483,0.135
2009,6,23,77.05,28.590999999999998,-1.0,0.48,0.22399999999999998
2009,6,24,77.05,28.590999999999998,-1.0,0.608,0.19
2009,6,25,77.05,28.590999999999998,-1.0,0.501,0.17300000000000001
2009,6,27,77.05,28.590999999999998,-1.0,0.645,0.027999999999999997
2009,7,4,77.05,28.590999999999998,-1.0,1.421,-1.0
2009,7,5,77.05,28.590999999999998,-1.0,0.662,-1.0
2009,7,6,77.05,28.590999999999998,-1.0,0.161,-1.0
2009,7,7,77.05,28.590999999999998,-1.0,0.713,0.062
2009,7,16,77.05,28.590999999999998,0.47,0.39799999999999996,0.11199999999999999
2009,7,30,77.05,28.590999999999998,-1.0,1.435,-1.0
2009,7,31,77.05,28.590999999999998,-1.0,1.742,0.024
2009,8,1,77.05,28.590999999999998,1.18,1.181,0.013999999999999999
2009,8,2,77.05,28.590999999999998,-1.0,0.741,-1.0
2009,8,3,77.05,28.590999999999998,0.77,0.767,0.037000000000000005
2009,8,6,77.05,28.590999999999998,-1.0,0.887,0.162
2009,8,7,77.05,28.590999999999998,-1.0,1.423,0.047
2009,8,8,77.05,28.590999999999998,-1.0,0.6459999999999999,0.071
2009,8,9,77.05,28.590999999999998,1.05,0.981,0.08800000000000001
2009,8,10,77.05,28.590999999999998,0.92,0.9129999999999999,0.063
2009,8,11,77.05,28.590999999999998,-1.0,1.5330000000000001,-1.0
2009,8,18,77.05,28.590999999999998,-1.0,0.865,-1.0
2009,8,20,77.05,28.590999999999998,0.72,0.738,0.018000000000000002
2009,8,21,77.05,28.590999999999998,0.81,0.64,0.11800000000000001
2009,8,22,77.05,28.590999999999998,-1.0,0.6579999999999999,0.036000000000000004
2009,8,23,77.05,28.590999999999998,0.8,0.784,0.10300000000000001
2009,8,24,77.05,28.590999999999998,-1.0,0.6729999999999999,0.037000000000000005
2009,9,7,77.05,28.590999999999998,-1.0,0.45799999999999996,0.048
2009,9,15,77.05,28.590999999999998,0.47,0.5529999999999999,0.125
2009,9,17,77.05,28.590999999999998,0.44,0.466,0.051
2009,9,18,77.05,28.590999999999998,0.44,0.441,0.019
2009,9,19,77.05,28.590999999999998,0.43,0.45299999999999996,0.051
2009,9,20,77.05,28.590999999999998,0.5,0.5,0.07200000000000001
2009,9,21,77.05,28.590999999999998,-1.0,0.455,0.013999999999999999
2009,9,22,77.05,28.590999999999998,0.67,0.7879999999999999,0.184
2009,9,23,77.05,28.590999999999998,-1.0,0.473,0.023
2009,9,24,77.05,28.590999999999998,0.26,0.434,0.162
2009,9,25,77.05,28.590999999999998,-1.0,0.483,0.077
2009,9,26,77.05,28.590999999999998,0.34,0.366,0.062
2009,9,27,77.05,28.590999999999998,0.82,0.919,0.157
2009,9,28,77.05,28.590999999999998,0.33,0.365,0.044000000000000004
2009,9,29,77.05,28.590999999999998,0.86,0.768,0.122
2009,10,1,77.05,28.590999999999998,0.5,0.618,0.11
2009,10,2,77.05,28.590999999999998,-1.0,0.461,0.048
2009,10,3,77.05,28.590999999999998,-1.0,0.295,0.06
2009,10,7,77.05,28.590999999999998,-1.0,0.669,0.016
2009,10,8,77.05,28.590999999999998,0.64,0.479,0.077
2009,10,9,77.05,28.590999999999998,-1.0,0.35100000000000003,0.031
2009,10,10,77.05,28.590999999999998,0.32,0.445,0.106
2009,10,11,77.05,28.590999999999998,-1.0,0.409,0.008
2009,10,12,77.05,28.590999999999998,0.74,0.648,0.10300000000000001
2009,10,13,77.05,28.590999999999998,0.7,0.738,0.07400000000000001
2009,10,14,77.05,28.590999999999998,0.66,0.624,0.043
2009,10,15,77.05,28.590999999999998,-1.0,1.2329999999999999,0.087
2009,10,17,77.05,28.590999999999998,0.49,0.602,0.064
2009,10,18,77.05,28.590999999999998,-1.0,1.0490000000000002,0.013000000000000001
2009,10,19,77.05,28.590999999999998,1.29,1.194,0.106
2009,10,20,77.05,28.590999999999998,0.69,0.715,0.11900000000000001
2009,10,21,77.05,28.590999999999998,0.58,0.619,0.03
2009,10,22,77.05,28.590999999999998,0.59,0.6859999999999999,0.071
2009,10,23,77.05,28.590999999999998,-1.0,0.47,0.032
2009,10,25,77.05,28.590999999999998,-1.0,0.6779999999999999,0.04
2009,10,26,77.05,28.590999999999998,0.51,0.636,0.11599999999999999
2009,10,27,77.05,28.590999999999998,-1.0,0.631,0.048
2009,10,28,77.05,28.590999999999998,1.19,1.128,0.08
2009,10,29,77.05,28.590999999999998,1.36,1.237,0.201
2009,10,30,77.05,28.590999999999998,0.65,0.588,0.075
2009,10,31,77.05,28.590999999999998,0.65,0.631,0.038
2009,11,2,77.05,28.590999999999998,1.27,1.217,0.109
2009,11,5,77.05,28.590999999999998,0.74,0.752,0.055
2009,11,6,77.05,28.590999999999998,1.03,0.9009999999999999,0.147
2009,11,7,77.05,28.590999999999998,2.18,2.115,0.145
2009,11,8,77.05,28.590999999999998,-1.0,1.046,0.03
2009,11,9,77.05,28.590999999999998,0.85,0.825,0.136
2009,11,10,77.05,28.590999999999998,-1.0,0.799,0.026000000000000002
2009,11,11,77.05,28.590999999999998,0.7,0.7,-1.0
2009,11,15,77.05,28.590999999999998,1.89,1.891,-1.0
2009,11,16,77.05,28.590999999999998,1.39,1.2930000000000001,0.081
2009,11,18,77.05,28.590999999999998,0.72,0.787,0.131
2009,11,19,77.05,28.590999999999998,-1.0,0.55,0.14300000000000002
2009,11,20,77.05,28.590999999999998,0.44,0.46299999999999997,0.087
2009,11,21,77.05,28.590999999999998,-1.0,0.736,0.03
2009,11,22,77.05,28.590999999999998,-1.0,0.68,0.047
2009,11,23,77.05,28.590999999999998,-1.0,0.943,-1.0
2009,11,24,77.05,28.590999999999998,-1.0,0.6779999999999999,0.02
2009,11,25,77.05,28.590999999999998,0.54,0.5479999999999999,0.073
2009,11,26,77.05,28.590999999999998,-1.0,0.447,0.08800000000000001
2009,11,27,77.05,28.590999999999998,0.76,0.731,0.107
2009,11,30,77.05,28.590999999999998,-1.0,0.645,0.06
2009,12,1,77.05,28.590999999999998,0.85,0.853,-1.0
2009,12,2,77.05,28.590999999999998,0.76,0.773,0.109
2009,12,4,77.05,28.590999999999998,0.63,0.63,0.07400000000000001
2009,12,5,77.05,28.590999999999998,-1.0,0.659,0.168
2009,12,6,77.05,28.590999999999998,0.7,0.6970000000000001,0.08800000000000001
2009,12,7,77.05,28.590999999999998,-1.0,1.1179999999999999,0.342
2009,12,8,77.05,28.590999999999998,0.52,0.5,0.061
2009,12,9,77.05,28.590999999999998,0.94,0.968,0.061
2009,12,13,77.05,28.590999999999998,-1.0,0.9690000000000001,0.226
2009,12,17,77.05,28.590999999999998,0.83,0.789,0.049
2009,12,18,77.05,28.590999999999998,0.75,0.61,0.078
2009,12,20,77.05,28.590999999999998,0.63,0.6409999999999999,0.136
2009,12,21,77.05,28.590999999999998,-1.0,0.787,0.153
2009,12,22,77.05,28.590999999999998,0.52,0.41700000000000004,0.083
2009,12,23,77.05,28.590999999999998,0.32,0.396,0.14
2009,12,24,77.05,28.590999999999998,0.63,0.55,0.12
2009,12,25,77.05,28.590999999999998,0.74,0.66,0.107
2009,12,26,77.05,28.590999999999998,-1.0,0.557,0.051
2009,12,27,77.05,28.590999999999998,0.87,0.8029999999999999,0.057999999999999996
2009,12,28,77.05,28.590999999999998,-1.0,0.8170000000000001,-1.0
2009,12,29,77.05,28.590999999999998,0.89,0.9329999999999999,0.20600000000000002
2009,12,30,77.05,28.590999999999998,-1.0,1.2890000000000001,0.527
2009,12,31,77.05,28.590999999999998,0.95,0.9259999999999999,0.062
2010,1,1,77.05,28.590999999999998,0.98,0.8009999999999999,0.127
2010,1,5,77.05,28.590999999999998,-1.0,1.041,-1.0
2010,1,16,77.05,28.590999999999998,0.92,0.925,0.107
2010,1,23,77.05,28.590999999999998,-1.0,0.848,0.03
2010,1,24,77.05,28.590999999999998,-1.0,0.675,-1.0
2010,1,25,77.05,28.590999999999998,0.98,0.997,0.17
2010,1,29,77.05,28.590999999999998,0.73,0.865,0.131
2010,1,30,77.05,28.590999999999998,-1.0,0.6,-1.0
2010,1,31,77.05,28.590999999999998,-1.0,0.244,0.054000000000000006
2010,2,2,77.05,28.590999999999998,-1.0,0.73,0.02
2010,2,3,77.05,28.590999999999998,0.57,0.575,0.001
2010,2,4,77.05,28.590999999999998,-1.0,0.462,0.073
2010,2,5,77.05,28.590999999999998,-1.0,0.532,-1.0
2010,2,6,77.05,28.590999999999998,0.41,0.442,0.09
2010,2,11,77.05,28.590999999999998,0.57,0.594,0.031
2010,2,13,77.05,28.590999999999998,-1.0,1.6059999999999999,-1.0
2010,2,14,77.05,28.590999999999998,-1.0,0.527,0.08
2010,2,15,77.05,28.590999999999998,1.12,1.095,0.079
2010,2,16,77.05,28.590999999999998,-1.0,0.7290000000000001,0.086
2010,2,17,77.05,28.590999999999998,1.32,1.341,0.162
2010,2,18,77.05,28.590999999999998,0.35,0.35200000000000004,0.044000000000000004
2010,2,19,77.05,28.590999999999998,0.41,0.366,0.055999999999999994
2010,2,20,77.05,28.590999999999998,0.46,0.414,0.163
2010,2,22,77.05,28.590999999999998,-1.0,0.731,0.098
2010,2,23,77.05,28.590999999999998,-1.0,0.6629999999999999,0.248
2010,2,24,77.05,28.590999999999998,0.96,0.934,0.21600000000000003
2010,2,25,77.05,28.590999999999998,0.83,0.665,0.201
2010,2,26,77.05,28.590999999999998,0.53,0.491,0.037000000000000005
2010,2,27,77.05,28.590999999999998,-1.0,0.41,0.028999999999999998
2010,3,2,77.05,28.590999999999998,-1.0,0.41100000000000003,0.027000000000000003
2010,3,4,77.05,28.590999999999998,-1.0,1.016,0.301
2010,3,5,77.05,28.590999999999998,0.25,0.27699999999999997,0.027000000000000003
2010,3,7,77.05,28.590999999999998,0.43,0.466,0.078
2010,3,8,77.05,28.590999999999998,0.44,0.37799999999999995,0.066
2010,3,10,77.05,28.590999999999998,0.45,0.42700000000000005,0.158
2010,3,11,77.05,28.590999999999998,-1.0,0.374,0.040999999999999995
2010,3,12,77.05,28.590999999999998,0.48,0.431,0.11900000000000001
2010,3,13,77.05,28.590999999999998,0.45,0.424,0.111
2010,3,14,77.05,28.590999999999998,0.55,0.63,0.091
2010,3,15,77.05,28.590999999999998,0.28,0.348,0.063
2010,3,16,77.05,28.590999999999998,-1.0,0.45399999999999996,0.07200000000000001
2010,3,17,77.05,28.590999999999998,0.52,0.536,0.128
2010,3,18,77.05,28.590999999999998,-1.0,0.5760000000000001,0.067
2010,3,19,77.05,28.590999999999998,0.5,0.495,0.159
2010,3,20,77.05,28.590999999999998,-1.0,0.406,0.059000000000000004
2010,3,21,77.05,28.590999999999998,0.29,0.217,0.136
2010,3,22,77.05,28.590999999999998,0.44,0.474,0.071
2010,3,23,77.05,28.590999999999998,0.35,0.35600000000000004,0.109
2010,3,24,77.05,28.590999999999998,0.74,0.503,0.14800000000000002
2010,3,26,77.05,28.590999999999998,0.67,0.62,0.13
2010,3,27,77.05,28.590999999999998,-1.0,0.633,0.040999999999999995
2010,3,28,77.05,28.590999999999998,0.48,0.489,0.139
2010,3,29,77.05,28.590999999999998,0.47,0.402,0.099
2010,3,30,77.05,28.590999999999998,0.63,0.644,0.052000000000000005
2010,3,31,77.05,28.590999999999998,0.73,0.67,0.154
2010,4,1,77.05,28.590999999999998,0.61,0.662,0.061
2010,4,2,77.05,28.590999999999998,0.64,0.433,0.11900000000000001
2010,4,3,77.05,28.590999999999998,-1.0,0.511,0.037000000000000005
2010,4,4,77.05,28.590999999999998,0.59,0.565,0.14300000000000002
2010,4,5,77.05,28.590999999999998,-1.0,0.632,0.055
2010,4,6,77.05,28.590999999999998,0.35,0.366,0.016
2010,4,7,77.05,28.590999999999998,0.24,0.239,0.076
2010,4,8,77.05,28.590999999999998,0.52,0.528,-1.0
2010,4,9,77.05,28.590999999999998,0.49,0.47200000000000003,0.086
2010,4,10,77.05,28.590999999999998,-1.0,0.455,-1.0
2010,4,11,77.05,28.590999999999998,0.4,0.43799999999999994,0.128
2010,4,12,77.05,28.590999999999998,-1.0,0.5379999999999999,-1.0
2010,4,13,77.05,28.590999999999998,-1.0,0.525,0.008
2010,4,14,77.05,28.590999999999998,0.3,0.325,0.057
2010,4,15,77.05,28.590999999999998,0.49,0.46,0.065
2010,4,16,77.05,28.590999999999998,0.7,0.573,0.122
2010,4,17,77.05,28.590999999999998,0.59,0.594,0.027000000000000003
2010,4,18,77.05,28.590999999999998,-1.0,0.542,0.11800000000000001
2010,4,19,77.05,28.590999999999998,-1.0,1.068,-1.0
2010,4,20,77.05,28.590999999999998,1.45,1.156,0.31
2010,4,21,77.05,28.590999999999998,-1.0,0.905,0.16399999999999998
2010,4,22,77.05,28.590999999999998,1.15,1.271,0.10300000000000001
2010,4,23,77.05,28.590999999999998,0.66,0.644,0.08
2010,4,24,77.05,28.590999999999998,-1.0,0.513,0.040999999999999995
2010,4,25,77.05,28.590999999999998,0.51,0.49,0.09
2010,4,26,77.05,28.590999999999998,-1.0,0.612,0.005
2010,4,27,77.05,28.590999999999998,0.68,0.757,0.257
2010,4,29,77.05,28.590999999999998,-1.0,0.532,0.125
2010,4,30,77.05,28.590999999999998,1.0,0.878,0.109
2010,5,2,77.05,28.590999999999998,1.37,1.213,0.23199999999999998
2010,5,3,77.05,28.590999999999998,-1.0,0.649,-1.0
2010,5,4,77.05,28.590999999999998,0.61,0.5820000000000001,0.061
2010,5,5,77.05,28.590999999999998,0.75,0.746,0.033
2010,5,8,77.05,28.590999999999998,0.51,0.513,0.06
2010,5,9,77.05,28.590999999999998,0.8,0.799,0.067
2010,5,10,77.05,28.590999999999998,-1.0,0.568,0.073
2010,5,11,77.05,28.590999999999998,0.53,0.522,0.10800000000000001
2010,5,12,77.05,28.590999999999998,-1.0,0.402,-1.0
2010,5,13,77.05,28.590999999999998,-1.0,0.364,0.179
2010,5,14,77.05,28.590999999999998,-1.0,0.49700000000000005,0.009000000000000001
2010,5,15,77.05,28.590999999999998,0.41,0.371,0.049
2010,5,16,77.05,28.590999999999998,-1.0,0.418,-1.0
2010,5,17,77.05,28.590999999999998,0.74,0.743,0.025
2010,5,18,77.05,28.590999999999998,1.0,0.863,0.08800000000000001
2010,5,19,77.05,28.590999999999998,0.48,0.479,0.008
2010,5,20,77.05,28.590999999999998,-1.0,0.43,0.107
2010,5,21,77.05,28.590999999999998,-1.0,0.134,0.054000000000000006
2010,5,22,77.05,28.590999999999998,0.24,0.293,0.067
2010,5,24,77.05,28.590999999999998,0.72,0.604,0.128
2010,5,25,77.05,28.590999999999998,0.51,0.499,0.098
2010,5,26,77.05,28.590999999999998,0.59,0.604,0.022000000000000002
2010,5,27,77.05,28.590999999999998,1.14,1.262,0.13
2010,5,29,77.05,28.590999999999998,1.51,1.5930000000000002,0.146
2010,5,30,77.05,28.590999999999998,-1.0,0.6829999999999999,0.012
2010,5,31,77.05,28.590999999999998,-1.0,0.433,0.134
2010,6,1,77.05,28.590999999999998,0.53,0.578,0.044000000000000004
2010,6,2,77.05,28.590999999999998,1.51,1.527,0.03
2010,6,3,77.05,28.590999999999998,1.28,1.287,0.011000000000000001
2010,6,9,77.05,28.590999999999998,-1.0,0.28800000000000003,-1.0
2010,6,10,77.05,28.590999999999998,0.16,0.342,0.149
2010,6,11,77.05,28.590999999999998,0.48,0.496,0.011000000000000001
2010,6,12,77.05,28.590999999999998,0.58,0.44299999999999995,0.174
2010,6,14,77.05,28.590999999999998,-1.0,0.426,0.168
2010,6,18,77.05,28.590999999999998,-1.0,0.364,0.098
2010,6,19,77.05,28.590999999999998,0.09,0.225,0.084
2010,6,20,77.05,28.590999999999998,-1.0,0.456,0.022000000000000002
2010,6,21,77.05,28.590999999999998,0.44,0.376,0.11900000000000001
2010,6,22,77.05,28.590999999999998,-1.0,0.857,-1.0
2010,6,23,77.05,28.590999999999998,-1.0,1.304,0.304
2010,6,28,77.05,28.590999999999998,1.43,0.977,0.397
2010,6,30,77.05,28.590999999999998,-1.0,1.974,0.625
2010,7,2,77.05,28.590999999999998,-1.0,0.863,0.257
2010,7,9,77.05,28.590999999999998,0.84,0.8490000000000001,-1.0
2010,7,10,77.05,28.590999999999998,-1.0,0.736,0.064
2010,7,11,77.05,28.590999999999998,-1.0,1.47,-1.0
2010,7,13,77.05,28.590999999999998,1.53,1.505,0.295
2010,8,10,77.05,28.590999999999998,-1.0,1.013,-1.0
2010,9,24,77.05,28.590999999999998,-1.0,0.73,0.022000000000000002
2010,9,26,77.05,28.590999999999998,-1.0,0.48,0.027000000000000003
2010,9,27,77.05,28.590999999999998,0.34,0.423,0.10300000000000001
2010,9,28,77.05,28.590999999999998,-1.0,0.22699999999999998,0.032
2010,9,29,77.05,28.590999999999998,0.17,0.207,0.049
2010,9,30,77.05,28.590999999999998,0.21,0.294,0.065
2010,10,1,77.05,28.590999999999998,0.58,0.626,0.057
2010,10,2,77.05,28.590999999999998,0.73,0.825,0.10800000000000001
2010,10,4,77.05,28.590999999999998,0.81,0.9159999999999999,0.259
2010,10,5,77.05,28.590999999999998,-1.0,1.162,-1.0
2010,10,6,77.05,28.590999999999998,0.59,0.7290000000000001,0.15
2010,10,8,77.05,28.590999999999998,1.22,1.2429999999999999,0.135
2010,10,9,77.05,28.590999999999998,1.17,1.2409999999999999,0.168
2010,10,10,77.05,28.590999999999998,-1.0,0.262,0.068
2010,10,11,77.05,28.590999999999998,0.32,0.259,0.099
2010,10,12,77.05,28.590999999999998,-1.0,0.494,0.046
2010,10,13,77.05,28.590999999999998,0.52,0.624,0.08800000000000001
2010,10,14,77.05,28.590999999999998,-1.0,0.6459999999999999,0.059000000000000004
2010,10,15,77.05,28.590999999999998,0.64,0.713,0.11
2010,10,16,77.05,28.590999999999998,0.84,0.773,0.16699999999999998
2010,10,17,77.05,28.590999999999998,0.38,0.385,0.045
2010,10,20,77.05,28.590999999999998,1.73,1.8419999999999999,0.175
2010,10,21,77.05,28.590999999999998,-1.0,1.8969999999999998,0.033
2010,10,22,77.05,28.590999999999998,1.28,1.208,0.09300000000000001
2010,10,23,77.05,28.590999999999998,0.67,0.593,0.113
2010,10,24,77.05,28.590999999999998,0.41,0.405,0.013999999999999999
2010,10,25,77.05,28.590999999999998,1.12,0.98,0.131
2010,10,26,77.05,28.590999999999998,-1.0,1.148,0.077
2010,10,27,77.05,28.590999999999998,1.64,1.5530000000000002,0.114
2010,10,28,77.05,28.590999999999998,-1.0,0.449,0.04
2010,10,29,77.05,28.590999999999998,0.45,0.502,0.12
2010,10,30,77.05,28.590999999999998,-1.0,0.9520000000000001,0.239
2010,10,31,77.05,28.590999999999998,1.46,1.4680000000000002,0.114
2010,11,1,77.05,28.590999999999998,1.13,1.264,0.23199999999999998
2010,11,2,77.05,28.590999999999998,1.46,1.43,0.09
2010,11,3,77.05,28.590999999999998,1.5,1.6869999999999998,0.204
2010,11,5,77.05,28.590999999999998,1.16,1.21,0.239
2010,11,6,77.05,28.590999999999998,-1.0,0.5870000000000001,0.062
2010,11,7,77.05,28.590999999999998,1.21,1.253,0.044000000000000004
2010,11,8,77.05,28.590999999999998,0.66,0.747,0.121
2010,11,9,77.05,28.590999999999998,-1.0,0.595,0.064
2010,11,10,77.05,28.590999999999998,1.93,1.876,0.134
2010,11,11,77.05,28.590999999999998,-1.0,2.763,-1.0
2010,11,12,77.05,28.590999999999998,1.42,1.25,0.18100000000000002
2010,11,14,77.05,28.590999999999998,-1.0,1.486,0.196
2010,11,18,77.05,28.590999999999998,0.57,0.5539999999999999,0.016
2010,11,19,77.05,28.590999999999998,0.5,0.5820000000000001,0.114
2010,11,21,77.05,28.590999999999998,0.31,0.455,0.076
2010,11,26,77.05,28.590999999999998,1.14,0.971,0.158
2010,11,27,77.05,28.590999999999998,-1.0,0.31,0.046
2010,11,28,77.05,28.590999999999998,0.5,0.426,0.11699999999999999
2010,11,29,77.05,28.590999999999998,-1.0,0.429,0.025
2010,11,30,77.05,28.590999999999998,0.31,0.38,0.092
2010,12,1,77.05,28.590999999999998,-1.0,0.47600000000000003,0.037000000000000005
2010,12,2,77.05,28.590999999999998,0.7,0.664,0.099
2010,12,3,77.05,28.590999999999998,0.84,0.825,0.06
2010,12,4,77.05,28.590999999999998,0.99,0.929,0.087
2010,12,5,77.05,28.590999999999998,-1.0,1.158,0.111
2011,1,11,77.05,28.590999999999998,0.33,0.381,0.053
2011,1,12,77.05,28.590999999999998,0.68,0.626,0.076
2011,1,13,77.05,28.590999999999998,-1.0,0.8190000000000001,0.248
2011,1,15,77.05,28.590999999999998,0.84,0.8270000000000001,0.183
2011,1,16,77.05,28.590999999999998,0.47,0.405,0.154
2011,1,17,77.05,28.590999999999998,0.26,0.319,0.065
2011,1,18,77.05,28.590999999999998,0.31,0.348,0.028999999999999998
2011,1,19,77.05,28.590999999999998,-1.0,0.436,0.04
2011,1,21,77.05,28.590999999999998,-1.0,0.381,0.081
2011,1,22,77.05,28.590999999999998,0.64,0.622,0.076
2011,1,24,77.05,28.590999999999998,-1.0,0.5479999999999999,0.171
2011,1,25,77.05,28.590999999999998,-1.0,0.73,0.019
2011,1,26,77.05,28.590999999999998,-1.0,0.792,0.12
2011,1,28,77.05,28.590999999999998,-1.0,0.508,0.079
2011,1,30,77.05,28.590999999999998,2.88,2.8489999999999998,0.036000000000000004
2011,1,31,77.05,28.590999999999998,1.2,0.9570000000000001,0.168
2011,2,1,77.05,28.590999999999998,0.73,0.7090000000000001,0.087
2011,2,2,77.05,28.590999999999998,0.55,0.48100000000000004,0.09300000000000001
2011,2,3,77.05,28.590999999999998,-1.0,0.7340000000000001,0.14300000000000002
2011,2,4,77.05,28.590999999999998,-1.0,0.645,0.14400000000000002
2011,2,5,77.05,28.590999999999998,0.3,0.413,0.12
2011,2,9,77.05,28.590999999999998,-1.0,0.271,0.114
